person1,person2,Type,evidence
2655327b-0ec4-4f87-878c-3bdc22ba11d8, d8131e87-2d5e-406e-8903-74c35e32949e, neighbors, HCM 2066
049f6e36-7182-4d2a-8f2e-c9f1bc5366dd, d8131e87-2d5e-406e-8903-74c35e32949e, neighbors, HCM 2066
2655327b-0ec4-4f87-878c-3bdc22ba11d8, 049f6e36-7182-4d2a-8f2e-c9f1bc5366dd, neighbors, HCM 2066
2655327b-0ec4-4f87-878c-3bdc22ba11d8, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2066
049f6e36-7182-4d2a-8f2e-c9f1bc5366dd, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2066
663655b9-c33d-408d-be91-ba8264a80573, 8af5fdde-bb6e-4e82-a6fa-d077921492f4, neighbors, HCM 2056
663655b9-c33d-408d-be91-ba8264a80573, 94b50ee6-91bc-42ca-aef3-25a34f9c1579, neighbors, HCM 2056
6e299086-8388-454e-b7cd-78c6b5cc73fa, edef84e5-7e13-4367-95dd-5ed92ec0a543, neighbors, HCM 2056
6e299086-8388-454e-b7cd-78c6b5cc73fa, c02c30ca-7f91-4284-aabb-52022b12c61f, neighbors, HCM 2056
6e299086-8388-454e-b7cd-78c6b5cc73fa, b2901792-1761-4691-a3ba-3e6c3277dfd1, neighbors, HCM 2056
edef84e5-7e13-4367-95dd-5ed92ec0a543, c02c30ca-7f91-4284-aabb-52022b12c61f, neighbors, HCM 2056
edef84e5-7e13-4367-95dd-5ed92ec0a543, b2901792-1761-4691-a3ba-3e6c3277dfd1, neighbors, HCM 2056
c02c30ca-7f91-4284-aabb-52022b12c61f, b2901792-1761-4691-a3ba-3e6c3277dfd1, neighbors, HCM 2056
560e0602-7dc9-4a95-9b7a-6c389c71f895, ba59d27d-4ca7-4f0d-aada-c7b299879145, neighbors, HCM 2056
eb76db43-132c-43c3-9cc5-085405af19b6, 425b929f-ec04-43ed-9033-8ce5ceff615f, neighbors, HCM 2056
eb76db43-132c-43c3-9cc5-085405af19b6, 2c746b97-d402-42bc-aba1-8ba5c3ea8797, neighbors, HCM 2056
425b929f-ec04-43ed-9033-8ce5ceff615f, 2c746b97-d402-42bc-aba1-8ba5c3ea8797, neighbors, HCM 2056
eb76db43-132c-43c3-9cc5-085405af19b6, 3e2ec850-1793-46fd-9555-e4bbf026bf7f, neighbors, HCM 2056
eb76db43-132c-43c3-9cc5-085405af19b6, 5a9bba04-5429-4165-a638-108bdc956b0e, neighbors, HCM 2056
eb76db43-132c-43c3-9cc5-085405af19b6, 663655b9-c33d-408d-be91-ba8264a80573, neighbors, HCM 2056
3e2ec850-1793-46fd-9555-e4bbf026bf7f, 5a9bba04-5429-4165-a638-108bdc956b0e, neighbors, HCM 2056
3e2ec850-1793-46fd-9555-e4bbf026bf7f, 663655b9-c33d-408d-be91-ba8264a80573, neighbors, HCM 2056
5a9bba04-5429-4165-a638-108bdc956b0e, 663655b9-c33d-408d-be91-ba8264a80573, neighbors, HCM 2056
4c218f9c-adac-4b3f-a144-d1217f0e4aea, 79bd21a3-f802-4334-a0c4-0e0e99a1ec15, neighbors, HCM 2095
4c218f9c-adac-4b3f-a144-d1217f0e4aea, 32499df2-f374-468f-8df6-33e173f6342c, neighbors, HCM 2095
4c218f9c-adac-4b3f-a144-d1217f0e4aea, 417e2da6-6a74-46b7-b2c4-621927b3c6b4, neighbors, HCM 2095
4c218f9c-adac-4b3f-a144-d1217f0e4aea, 7d3609df-288f-41a6-86b3-8aa17685c58e, neighbors, HCM 2095
4c218f9c-adac-4b3f-a144-d1217f0e4aea, 9f97e394-7658-450c-9d16-6dbdcf86729d, neighbors, HCM 2095
79bd21a3-f802-4334-a0c4-0e0e99a1ec15, 32499df2-f374-468f-8df6-33e173f6342c, neighbors, HCM 2095
79bd21a3-f802-4334-a0c4-0e0e99a1ec15, 417e2da6-6a74-46b7-b2c4-621927b3c6b4, neighbors, HCM 2095
79bd21a3-f802-4334-a0c4-0e0e99a1ec15, 7d3609df-288f-41a6-86b3-8aa17685c58e, neighbors, HCM 2095
79bd21a3-f802-4334-a0c4-0e0e99a1ec15, 9f97e394-7658-450c-9d16-6dbdcf86729d, neighbors, HCM 2095
32499df2-f374-468f-8df6-33e173f6342c, 417e2da6-6a74-46b7-b2c4-621927b3c6b4, neighbors, HCM 2095
32499df2-f374-468f-8df6-33e173f6342c, 7d3609df-288f-41a6-86b3-8aa17685c58e, neighbors, HCM 2095
32499df2-f374-468f-8df6-33e173f6342c, 9f97e394-7658-450c-9d16-6dbdcf86729d, neighbors, HCM 2095
417e2da6-6a74-46b7-b2c4-621927b3c6b4, 7d3609df-288f-41a6-86b3-8aa17685c58e, neighbors, HCM 2095
417e2da6-6a74-46b7-b2c4-621927b3c6b4, 9f97e394-7658-450c-9d16-6dbdcf86729d, neighbors, HCM 2095
7d3609df-288f-41a6-86b3-8aa17685c58e, 9f97e394-7658-450c-9d16-6dbdcf86729d, neighbors, HCM 2095
87301df1-478e-4c9d-994c-05b835fec784, 171f4904-90f0-4045-973f-72bf5723abc8, neighbors, HCM 2122
87301df1-478e-4c9d-994c-05b835fec784, 171f4904-90f0-4045-973f-72bf5723abc8, neighbors, HCM 2122
171f4904-90f0-4045-973f-72bf5723abc8, 171f4904-90f0-4045-973f-72bf5723abc8, neighbors, HCM 2122
f98e97ab-dd2d-4b2a-87d3-a4c568b6dbe0, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2097
f98e97ab-dd2d-4b2a-87d3-a4c568b6dbe0, 43844b72-7f33-4358-a6e4-e3ea0a575b31, neighbors, HCM 2097
f98e97ab-dd2d-4b2a-87d3-a4c568b6dbe0, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 2097
f98e97ab-dd2d-4b2a-87d3-a4c568b6dbe0, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2097
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 43844b72-7f33-4358-a6e4-e3ea0a575b31, neighbors, HCM 2097
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 2097
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2097
43844b72-7f33-4358-a6e4-e3ea0a575b31, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 2097
43844b72-7f33-4358-a6e4-e3ea0a575b31, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2097
da15bb75-5b12-489c-8c1f-bf64f77d6927, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2097
0e62cdd5-a4c0-4aee-a141-821556d29437, 2ba8e74d-1689-4fa6-b959-87fb4f374b8f, neighbors, HCM 2163
0e62cdd5-a4c0-4aee-a141-821556d29437, f7213382-7cb9-4f6d-b0a2-ba7971a5dfeb, neighbors, HCM 2163
0e62cdd5-a4c0-4aee-a141-821556d29437, 8a30cef1-5d91-4a97-990b-af2078c0fbaf, neighbors, HCM 2163
0e62cdd5-a4c0-4aee-a141-821556d29437, df80dc35-1104-4835-8e79-8d8d69785708, neighbors, HCM 2163
2ba8e74d-1689-4fa6-b959-87fb4f374b8f, f7213382-7cb9-4f6d-b0a2-ba7971a5dfeb, neighbors, HCM 2163
2ba8e74d-1689-4fa6-b959-87fb4f374b8f, 8a30cef1-5d91-4a97-990b-af2078c0fbaf, neighbors, HCM 2163
2ba8e74d-1689-4fa6-b959-87fb4f374b8f, df80dc35-1104-4835-8e79-8d8d69785708, neighbors, HCM 2163
f7213382-7cb9-4f6d-b0a2-ba7971a5dfeb, 8a30cef1-5d91-4a97-990b-af2078c0fbaf, neighbors, HCM 2163
f7213382-7cb9-4f6d-b0a2-ba7971a5dfeb, df80dc35-1104-4835-8e79-8d8d69785708, neighbors, HCM 2163
8a30cef1-5d91-4a97-990b-af2078c0fbaf, df80dc35-1104-4835-8e79-8d8d69785708, neighbors, HCM 2163
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 2ba8e74d-1689-4fa6-b959-87fb4f374b8f, neighbors, HCM 2163
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, f7213382-7cb9-4f6d-b0a2-ba7971a5dfeb, neighbors, HCM 2163
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 8a30cef1-5d91-4a97-990b-af2078c0fbaf, neighbors, HCM 2163
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, df80dc35-1104-4835-8e79-8d8d69785708, neighbors, HCM 2163
2ba8e74d-1689-4fa6-b959-87fb4f374b8f, f7213382-7cb9-4f6d-b0a2-ba7971a5dfeb, neighbors, HCM 2163
2ba8e74d-1689-4fa6-b959-87fb4f374b8f, 8a30cef1-5d91-4a97-990b-af2078c0fbaf, neighbors, HCM 2163
2ba8e74d-1689-4fa6-b959-87fb4f374b8f, df80dc35-1104-4835-8e79-8d8d69785708, neighbors, HCM 2163
f7213382-7cb9-4f6d-b0a2-ba7971a5dfeb, 8a30cef1-5d91-4a97-990b-af2078c0fbaf, neighbors, HCM 2163
f7213382-7cb9-4f6d-b0a2-ba7971a5dfeb, df80dc35-1104-4835-8e79-8d8d69785708, neighbors, HCM 2163
8a30cef1-5d91-4a97-990b-af2078c0fbaf, df80dc35-1104-4835-8e79-8d8d69785708, neighbors, HCM 2163
e76ff3d8-652a-477d-839d-6e473e23408e, aa900472-beea-4371-aae5-4add0e8040b1, neighbors, HCM 2200
e76ff3d8-652a-477d-839d-6e473e23408e, 5128dfc1-30da-4eb9-8694-1c53da766d0c, neighbors, HCM 2200
aa900472-beea-4371-aae5-4add0e8040b1, 5128dfc1-30da-4eb9-8694-1c53da766d0c, neighbors, HCM 2200
3bacb228-13ba-4692-b1cc-3309b937fb0c, 5128dfc1-30da-4eb9-8694-1c53da766d0c, neighbors, HCM 2200
03d098de-e410-455f-89b5-eece3bbeedfa, 703f0b4b-498d-4119-bde1-92968f93ea49, neighbors, HCM 2218
03d098de-e410-455f-89b5-eece3bbeedfa, ecbef2e8-0dc9-414f-8cae-dd9629492ff1, neighbors, HCM 2218
03d098de-e410-455f-89b5-eece3bbeedfa, 0934414c-edea-4554-bf76-dc141f3d2e5c, neighbors, HCM 2218
03d098de-e410-455f-89b5-eece3bbeedfa, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2218
703f0b4b-498d-4119-bde1-92968f93ea49, ecbef2e8-0dc9-414f-8cae-dd9629492ff1, neighbors, HCM 2218
703f0b4b-498d-4119-bde1-92968f93ea49, 0934414c-edea-4554-bf76-dc141f3d2e5c, neighbors, HCM 2218
703f0b4b-498d-4119-bde1-92968f93ea49, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2218
ecbef2e8-0dc9-414f-8cae-dd9629492ff1, 0934414c-edea-4554-bf76-dc141f3d2e5c, neighbors, HCM 2218
ecbef2e8-0dc9-414f-8cae-dd9629492ff1, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2218
0934414c-edea-4554-bf76-dc141f3d2e5c, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2218
1c645af5-66e2-4043-8fb1-3bc8e0fac27e, deee30cc-63e9-4899-a947-a0efaf70cd0a, neighbors, HCM 2289
1c645af5-66e2-4043-8fb1-3bc8e0fac27e, 85476c18-734a-4266-8561-cf07971cfdbc, neighbors, HCM 2289
1c645af5-66e2-4043-8fb1-3bc8e0fac27e, 793f06a7-c964-47d1-968f-64667e6cc37a, neighbors, HCM 2289
1c645af5-66e2-4043-8fb1-3bc8e0fac27e, a9275e36-92aa-4d60-82b5-d28a8df75eaf, neighbors, HCM 2289
deee30cc-63e9-4899-a947-a0efaf70cd0a, 85476c18-734a-4266-8561-cf07971cfdbc, neighbors, HCM 2289
deee30cc-63e9-4899-a947-a0efaf70cd0a, 793f06a7-c964-47d1-968f-64667e6cc37a, neighbors, HCM 2289
deee30cc-63e9-4899-a947-a0efaf70cd0a, a9275e36-92aa-4d60-82b5-d28a8df75eaf, neighbors, HCM 2289
85476c18-734a-4266-8561-cf07971cfdbc, 793f06a7-c964-47d1-968f-64667e6cc37a, neighbors, HCM 2289
85476c18-734a-4266-8561-cf07971cfdbc, a9275e36-92aa-4d60-82b5-d28a8df75eaf, neighbors, HCM 2289
793f06a7-c964-47d1-968f-64667e6cc37a, a9275e36-92aa-4d60-82b5-d28a8df75eaf, neighbors, HCM 2289
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 85476c18-734a-4266-8561-cf07971cfdbc, neighbors, HCM 2289
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 793f06a7-c964-47d1-968f-64667e6cc37a, neighbors, HCM 2289
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, a9275e36-92aa-4d60-82b5-d28a8df75eaf, neighbors, HCM 2289
85476c18-734a-4266-8561-cf07971cfdbc, 793f06a7-c964-47d1-968f-64667e6cc37a, neighbors, HCM 2289
85476c18-734a-4266-8561-cf07971cfdbc, a9275e36-92aa-4d60-82b5-d28a8df75eaf, neighbors, HCM 2289
793f06a7-c964-47d1-968f-64667e6cc37a, a9275e36-92aa-4d60-82b5-d28a8df75eaf, neighbors, HCM 2289
f3c720c1-8e09-42d7-ab9d-fc3fd5b7374d, e0d36e18-a56c-4de5-bb6f-ac59ead8401c, neighbors, HCM 2305
b8e6cd7b-b17c-42dc-8508-b8d575559e88, 37f7f6b2-b2cc-4647-a5b9-b0da15510365, neighbors, HCM 2305
b8e6cd7b-b17c-42dc-8508-b8d575559e88, e0d36e18-a56c-4de5-bb6f-ac59ead8401c, neighbors, HCM 2305
37f7f6b2-b2cc-4647-a5b9-b0da15510365, e0d36e18-a56c-4de5-bb6f-ac59ead8401c, neighbors, HCM 2305
b8e6cd7b-b17c-42dc-8508-b8d575559e88, 37f7f6b2-b2cc-4647-a5b9-b0da15510365, neighbors, HCM 2305
b8e6cd7b-b17c-42dc-8508-b8d575559e88, 0f500c13-145b-4fac-a3c2-2a663c8fbf1f, neighbors, HCM 2305
37f7f6b2-b2cc-4647-a5b9-b0da15510365, 0f500c13-145b-4fac-a3c2-2a663c8fbf1f, neighbors, HCM 2305
e396fe76-05fc-42fb-9635-6165598d9c03, fbf666e0-a013-4f47-8c77-0c83136697e4, neighbors, HCM 2317
e396fe76-05fc-42fb-9635-6165598d9c03, 3cb3594f-17d4-4c45-9d70-b5f9f93af605, neighbors, HCM 2317
e396fe76-05fc-42fb-9635-6165598d9c03, 60d3ffe2-5bb4-48a4-91de-484a580e94d0, neighbors, HCM 2317
fbf666e0-a013-4f47-8c77-0c83136697e4, 3cb3594f-17d4-4c45-9d70-b5f9f93af605, neighbors, HCM 2317
fbf666e0-a013-4f47-8c77-0c83136697e4, 60d3ffe2-5bb4-48a4-91de-484a580e94d0, neighbors, HCM 2317
3cb3594f-17d4-4c45-9d70-b5f9f93af605, 60d3ffe2-5bb4-48a4-91de-484a580e94d0, neighbors, HCM 2317
921d4563-9018-48c7-bf9d-fd9726ba675b, 28849aba-e404-4c8f-a852-bb12f8ecc98b, neighbors, HCM 2851
7af5f0bd-2a6b-4a7f-98d6-aa13f0e7f838, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2881
7af5f0bd-2a6b-4a7f-98d6-aa13f0e7f838, 5bc41dfe-1c0a-47e4-80ae-f8fbb141fb74, neighbors, HCM 2881
7af5f0bd-2a6b-4a7f-98d6-aa13f0e7f838, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 2881
7af5f0bd-2a6b-4a7f-98d6-aa13f0e7f838, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2881
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 5bc41dfe-1c0a-47e4-80ae-f8fbb141fb74, neighbors, HCM 2881
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 2881
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2881
5bc41dfe-1c0a-47e4-80ae-f8fbb141fb74, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 2881
5bc41dfe-1c0a-47e4-80ae-f8fbb141fb74, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2881
da15bb75-5b12-489c-8c1f-bf64f77d6927, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2881
28849aba-e404-4c8f-a852-bb12f8ecc98b, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2881
28849aba-e404-4c8f-a852-bb12f8ecc98b, 5bc41dfe-1c0a-47e4-80ae-f8fbb141fb74, neighbors, HCM 2881
28849aba-e404-4c8f-a852-bb12f8ecc98b, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 2881
28849aba-e404-4c8f-a852-bb12f8ecc98b, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2881
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 5bc41dfe-1c0a-47e4-80ae-f8fbb141fb74, neighbors, HCM 2881
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 2881
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2881
5bc41dfe-1c0a-47e4-80ae-f8fbb141fb74, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 2881
5bc41dfe-1c0a-47e4-80ae-f8fbb141fb74, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2881
da15bb75-5b12-489c-8c1f-bf64f77d6927, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 2881
da395030-be06-46ac-9c99-ac63e130cade, 04f5fb8a-6a70-4321-bd06-b025dc00b91c, neighbors, HCM 2915
da395030-be06-46ac-9c99-ac63e130cade, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2915
04f5fb8a-6a70-4321-bd06-b025dc00b91c, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2915
ad9abc27-65c4-44e6-9540-471a9d592420, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2089-em2
ad9abc27-65c4-44e6-9540-471a9d592420, 8004dd89-dcf2-4d6f-97b9-8a3978ae5437, neighbors, HCM 2089-em2
ad9abc27-65c4-44e6-9540-471a9d592420, a1842f19-9b20-43a1-ad29-82dfa7d28b06, neighbors, HCM 2089-em2
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 8004dd89-dcf2-4d6f-97b9-8a3978ae5437, neighbors, HCM 2089-em2
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, a1842f19-9b20-43a1-ad29-82dfa7d28b06, neighbors, HCM 2089-em2
8004dd89-dcf2-4d6f-97b9-8a3978ae5437, a1842f19-9b20-43a1-ad29-82dfa7d28b06, neighbors, HCM 2089-em2
082be708-79ef-4e89-8217-2911c7f6a253, 809e5c52-ce02-41df-827b-189d7b7bc657, neighbors, HCM 2089-em2
082be708-79ef-4e89-8217-2911c7f6a253, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2089-em2
082be708-79ef-4e89-8217-2911c7f6a253, 8004dd89-dcf2-4d6f-97b9-8a3978ae5437, neighbors, HCM 2089-em2
082be708-79ef-4e89-8217-2911c7f6a253, a1842f19-9b20-43a1-ad29-82dfa7d28b06, neighbors, HCM 2089-em2
809e5c52-ce02-41df-827b-189d7b7bc657, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 2089-em2
809e5c52-ce02-41df-827b-189d7b7bc657, 8004dd89-dcf2-4d6f-97b9-8a3978ae5437, neighbors, HCM 2089-em2
809e5c52-ce02-41df-827b-189d7b7bc657, a1842f19-9b20-43a1-ad29-82dfa7d28b06, neighbors, HCM 2089-em2
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 8004dd89-dcf2-4d6f-97b9-8a3978ae5437, neighbors, HCM 2089-em2
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, a1842f19-9b20-43a1-ad29-82dfa7d28b06, neighbors, HCM 2089-em2
8004dd89-dcf2-4d6f-97b9-8a3978ae5437, a1842f19-9b20-43a1-ad29-82dfa7d28b06, neighbors, HCM 2089-em2
d45d2c4e-1d0c-4c62-ac31-a9ab7276c248, 23d0887b-808d-44b3-a354-68dcdbacc1e3, neighbors, HCM 2100-em
d45d2c4e-1d0c-4c62-ac31-a9ab7276c248, 733c3020-2712-4780-97b7-0de3c29b00e4, neighbors, HCM 2100-em
23d0887b-808d-44b3-a354-68dcdbacc1e3, 733c3020-2712-4780-97b7-0de3c29b00e4, neighbors, HCM 2100-em
fbe99be4-32a8-45fd-9b75-02e48959d33d, 23d0887b-808d-44b3-a354-68dcdbacc1e3, neighbors, HCM 2100-em
fbe99be4-32a8-45fd-9b75-02e48959d33d, 733c3020-2712-4780-97b7-0de3c29b00e4, neighbors, HCM 2100-em
23d0887b-808d-44b3-a354-68dcdbacc1e3, 733c3020-2712-4780-97b7-0de3c29b00e4, neighbors, HCM 2100-em
df2e42ec-7e33-4340-b58c-41075f075b0e, cc03066e-198f-4425-b394-c8bf189879d2, neighbors, HCM 946
df2e42ec-7e33-4340-b58c-41075f075b0e, f435b7cf-5245-4044-8670-1c7e811e92d8, neighbors, HCM 946
df2e42ec-7e33-4340-b58c-41075f075b0e, 4aab8391-beea-4e4e-adf9-345ed973bb1f, neighbors, HCM 946
cc03066e-198f-4425-b394-c8bf189879d2, f435b7cf-5245-4044-8670-1c7e811e92d8, neighbors, HCM 946
cc03066e-198f-4425-b394-c8bf189879d2, 4aab8391-beea-4e4e-adf9-345ed973bb1f, neighbors, HCM 946
f435b7cf-5245-4044-8670-1c7e811e92d8, 4aab8391-beea-4e4e-adf9-345ed973bb1f, neighbors, HCM 946
3a67e78b-ec43-4730-b479-3431c316781b, d32f70d1-07b8-41da-a100-1967fff70c02, neighbors, HCM 63
3a67e78b-ec43-4730-b479-3431c316781b, 624631d0-9f69-4766-989f-3fcb24efc9b6, neighbors, HCM 63
d32f70d1-07b8-41da-a100-1967fff70c02, 624631d0-9f69-4766-989f-3fcb24efc9b6, neighbors, HCM 63
7fa6d101-5d15-4c34-93e3-9df63e5bea69, d32f70d1-07b8-41da-a100-1967fff70c02, neighbors, HCM 63
7fa6d101-5d15-4c34-93e3-9df63e5bea69, 624631d0-9f69-4766-989f-3fcb24efc9b6, neighbors, HCM 63
d32f70d1-07b8-41da-a100-1967fff70c02, 624631d0-9f69-4766-989f-3fcb24efc9b6, neighbors, HCM 63
0c67083e-056e-4bc2-9e79-a98ea51a7124, f1ac34d5-30fa-4eb4-aed7-3296b06b73de, neighbors, HCM 119
0c67083e-056e-4bc2-9e79-a98ea51a7124, fa4bd9d5-7d76-4c81-b1a0-346fe2483547, neighbors, HCM 119
0c67083e-056e-4bc2-9e79-a98ea51a7124, 3ef48435-c2a6-4ced-b104-72036699f760, neighbors, HCM 119
f1ac34d5-30fa-4eb4-aed7-3296b06b73de, fa4bd9d5-7d76-4c81-b1a0-346fe2483547, neighbors, HCM 119
f1ac34d5-30fa-4eb4-aed7-3296b06b73de, 3ef48435-c2a6-4ced-b104-72036699f760, neighbors, HCM 119
fa4bd9d5-7d76-4c81-b1a0-346fe2483547, 3ef48435-c2a6-4ced-b104-72036699f760, neighbors, HCM 119
745dfa52-b595-4122-b4d4-62190245740f, 745dfa52-b595-4122-b4d4-62190245740f, neighbors, HCM 150
745dfa52-b595-4122-b4d4-62190245740f, eba6d3c3-fafa-423e-b544-8ead76eb234a, neighbors, HCM 150
745dfa52-b595-4122-b4d4-62190245740f, a48201c2-412d-45d7-837d-91689769d117, neighbors, HCM 150
745dfa52-b595-4122-b4d4-62190245740f, eba6d3c3-fafa-423e-b544-8ead76eb234a, neighbors, HCM 150
745dfa52-b595-4122-b4d4-62190245740f, a48201c2-412d-45d7-837d-91689769d117, neighbors, HCM 150
eba6d3c3-fafa-423e-b544-8ead76eb234a, a48201c2-412d-45d7-837d-91689769d117, neighbors, HCM 150
566c4f90-acfe-4d02-a73f-249c3f88b568, 629bd776-e25b-49dd-b8a2-d7d86d55835c, neighbors, HCM 150
566c4f90-acfe-4d02-a73f-249c3f88b568, eba6d3c3-fafa-423e-b544-8ead76eb234a, neighbors, HCM 150
566c4f90-acfe-4d02-a73f-249c3f88b568, a48201c2-412d-45d7-837d-91689769d117, neighbors, HCM 150
629bd776-e25b-49dd-b8a2-d7d86d55835c, eba6d3c3-fafa-423e-b544-8ead76eb234a, neighbors, HCM 150
629bd776-e25b-49dd-b8a2-d7d86d55835c, a48201c2-412d-45d7-837d-91689769d117, neighbors, HCM 150
eba6d3c3-fafa-423e-b544-8ead76eb234a, a48201c2-412d-45d7-837d-91689769d117, neighbors, HCM 150
5dd174d3-c479-442c-9fc9-0e2cb9808dcf, 724d1018-4ff9-463e-a762-59080c540d53, neighbors, HCM 39
5dd174d3-c479-442c-9fc9-0e2cb9808dcf, cac9a2a3-13e5-4050-af08-b97b86cf3bf6, neighbors, HCM 39
5dd174d3-c479-442c-9fc9-0e2cb9808dcf, e509e9e7-ac7f-490e-8f42-07f5f427265f, neighbors, HCM 39
5dd174d3-c479-442c-9fc9-0e2cb9808dcf, 09092df4-93e7-4cf7-bb56-eed9ff544dfd, neighbors, HCM 39
724d1018-4ff9-463e-a762-59080c540d53, cac9a2a3-13e5-4050-af08-b97b86cf3bf6, neighbors, HCM 39
724d1018-4ff9-463e-a762-59080c540d53, e509e9e7-ac7f-490e-8f42-07f5f427265f, neighbors, HCM 39
724d1018-4ff9-463e-a762-59080c540d53, 09092df4-93e7-4cf7-bb56-eed9ff544dfd, neighbors, HCM 39
cac9a2a3-13e5-4050-af08-b97b86cf3bf6, e509e9e7-ac7f-490e-8f42-07f5f427265f, neighbors, HCM 39
cac9a2a3-13e5-4050-af08-b97b86cf3bf6, 09092df4-93e7-4cf7-bb56-eed9ff544dfd, neighbors, HCM 39
e509e9e7-ac7f-490e-8f42-07f5f427265f, 09092df4-93e7-4cf7-bb56-eed9ff544dfd, neighbors, HCM 39
a6a8faea-5d4c-4156-8f7c-6eaa5037471c, 28849aba-e404-4c8f-a852-bb12f8ecc98b, neighbors, HCM 50
a6a8faea-5d4c-4156-8f7c-6eaa5037471c, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 50
a6a8faea-5d4c-4156-8f7c-6eaa5037471c, 5c261ff1-eeb7-4ec8-9ba5-f78cbc3461cf, neighbors, HCM 50
a6a8faea-5d4c-4156-8f7c-6eaa5037471c, c7087d8b-f1e5-4664-896f-df122f179472, neighbors, HCM 50
a6a8faea-5d4c-4156-8f7c-6eaa5037471c, 0d69ae9a-d828-4cb2-9a71-dc99a46097a6, neighbors, HCM 50
a6a8faea-5d4c-4156-8f7c-6eaa5037471c, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 50
a6a8faea-5d4c-4156-8f7c-6eaa5037471c, c15c4d67-3dad-4ff4-afca-e0637e631cfa, neighbors, HCM 50
a6a8faea-5d4c-4156-8f7c-6eaa5037471c, ad6edf05-7417-4362-911b-ac1f3a92891d, neighbors, HCM 50
