UUID	Document Number	Doc_Year	QUOTE_TRANSCRIPTION	Common Name	ANCHOR	TYPE	URI	VOCAB_LABEL	LAT	LNG	Place_Type	Person_Gender	TAGS	Person_Named by	Role	Person_Job	COMMENTS
2c6c0b73-16cd-4a9d-b246-8d5b071e18ae	HCM 383	1316	John called Batun	John called Batun	char-offset:81	PERSON							Principal				
85b20b3a-0a5c-4359-845e-965918d7777c	HCM 1918	1316	John Cayss	John Cayss	char-offset:488	PERSON							Witness		Witness		
229db63b-838b-43ce-ad1d-0c79ce3d4625	HCM 386	1305	John Crok	John Crok	char-offset:483	PERSON							Witness		Witness		
3aa73539-4166-433a-8f86-6a46a0e12939	HCM 1834	1313	Lincoln	John Dalderby	char-offset:578	PERSON							Office	Office		Bishop of Lincoln	John Dalderby was Bishop of Lincoln 1300-1320
182d013c-2953-483f-8009-cacdf3c2d4e5	HCM 1851	1308	Lincoln	John Dalderby	char-offset:1146	PERSON										Bishop of Lincoln	John Dalderby (?) was Bishop of Lincoln 1300-1320
efbe9731-9696-44ce-b204-cb7df9d2b00f	HCM 1736	1305	John de Acle	John de Acle	char-offset:137	PERSON							Principal			chaplain	
8a2f7c3f-960d-43b8-9065-e91d28fc687c	HCM 1417	1305	John de Almalia	John de Almalia	char-offset:90	PERSON							Scribe			clerk of the diocese of Hereford and notary public	
b5a72f9a-028f-40b0-8b7c-5add89738a36	HCM 1443	1306	J., dean	John de Aqua Blanca	char-offset:77	PERSON							Principal			dean of Hereford	John de Aqua Blanca, Dean of Hereford
4d5aaba0-e138-4552-b73f-d2740617cb40	HCM 186	1309/10	John de Aqua Blanca, dean of the church of St, Ethelbert of Hereford	John de Aqua Blanca	char-offset:105	PERSON							Principal				
ff816994-9a27-4b6e-9004-9416d183946f	HCM 2072	1317	John de Aqua blanca	John de Aqua Blanca	char-offset:42	PERSON							Principal			dean	
0ea984bd-892b-4c09-be5b-7f0198062f53	HCM 2463	1309/10	John de Aqua Blanca	John de Aqua Blanca	char-offset:83	PERSON							Principal			dean of the church of St, Ethelbert of Hereford	Any connection to https://en.wikipedia.org/wiki/Peter_of_Aigueblanche?
dcb738ca-8ce2-41e8-804a-f735b27d0f9b	HCM 2674	1310	dean of Hereford	John de Aqua Blanca	char-offset:60	PERSON							Office|Principal	Office	Principal		Dean of Hereford Cathedral|that is, John de Aqua Blanca (1278-1320)
2b4379c4-dd47-4628-8175-0f8c49ca9394	HCM 2875	1312/3	J[ohn], dean	John de Aqua Blanca	char-offset:79	PERSON							Principal			dean of Hereford	John de Aqua Blanca, Dean of Hereford
f57ab930-11a9-4b89-92f4-497845a90df6	HCM 3198	1309/10	John de Aqua Blanca	John de Aqua Blanca	char-offset:83	PERSON							Principal			dean	
b2036595-4035-411a-bc27-64845f618521	HCM 432	1305	John de Aqua Blanea	John de Aqua Blanca	char-offset:89	PERSON							Principal			dean of the church of St. Bthelbert of Hereford	
763325b4-61b8-4664-92ad-df1411799310	HCM 597	1315/6	John, dean	John de Aqua Blanca	char-offset:82	PERSON							Principal			Dean of Hereford	John de Aquablanca, Dean of Hereford
e9e52df7-a307-42cb-a228-2f58f34a6621	HCM 758	1314	John de Aqua Blank', dean	John de Aqua Blanca	char-offset:248	PERSON							Principal			Dean of Hereford	John de Aqua Blanca, Dean of Hereford
32ca4f0b-9ffa-4085-b00e-78d843c52d42	HCM 290	1312/3	John de Badeschawe	John de Baddesawe	char-offset:490	PERSON							Witness		Witness		
89589bc0-4781-46de-b533-307cc770a183	HCM 678	1314	John de Badesshawe	John de Baddesawe	char-offset:495	PERSON							Witness		Witness		
3441e4e2-0260-4e7c-b155-24635bd2a0b4	HCM 681	1316/7	John de Baddesawe	John de Baddesawe	char-offset:308	PERSON							Witness		Witness		
803c216c-ac7b-4434-822f-e60afb625c9e	HCM 589	1311	John de Banwelle	John de Banwelle	char-offset:349	PERSON							Scribe		Witness		
4a42ce81-6da8-4eeb-a707-b9ea4aac0779	HCM 1439	1308	John de Barewe	John de Barewe	char-offset:211	PERSON							Principal				
d71f66e1-e48d-4c3d-9485-cc7c6f6455bb	HCM 2464	1317	John de Barwe	John de Barewe	char-offset:494	PERSON										Medipernor	Medipernor(?)
08d508ca-5b69-4e96-8173-031b6a030b72	HCM 2599	1312	John de Barwe	John de Barewe	char-offset:269	PERSON							Principal				
8ff6e339-1b00-4c1c-a004-13c6d872bd42	HCM 2667	1305	John de Barwe	John de Barewe	char-offset:185	PERSON							Principal				aka John de Barewe, receiver (?) of the dean and chapter of Hereford
dd65b3fd-d2d0-4c36-9a73-04bee3edcd01	HCM 2669	1306	John de la Barewe	John de Barewe	char-offset:91	PERSON							Principal			bailiff of the dean and chapter of Hereford;	aka John de Barewe
bffd2330-709e-4fab-9ab6-d19a1eac36c7	HCM 2673	1308	John de Barwe	John de Barewe	char-offset:115	PERSON							Principal				
7fc1ab40-3e4b-44e6-98f9-9c7a7e160295	HCM 2676	1315/6	John de Barewe	John de Barewe	char-offset:197	PERSON							Principal				
8ba7a886-00b5-4225-8091-ed16f2840723	HCM 3180	1312	John de Barewe	John de Barewe	char-offset:186	PERSON							Principal				
198dfeb4-01dc-49bd-a449-2553070a8e4f	HCM 405	1308	John de Bordesleye	John de Bordesleye	char-offset:440	PERSON							Witness		Witness		
53fc239f-3e87-4faa-829f-d3aa2c7508b7	HCM 406	1308	John de Bordesleye	John de Bordesleye	char-offset:231	PERSON							Witness		Witness		
4bd6782d-695e-41cd-b0e9-9d727a414dab	HCM 203	1311	John de Braunford	John de Braunford	char-offset:647	PERSON							Witness		Witness		
bca63982-0641-493a-a8c3-e0c15106bd4d	HCM 2873	1311	John de Braunfort	John de Braunford	char-offset:676	PERSON							Witness		Witness		
b4d8e8bd-29f4-42d3-9f4d-affde914e087	HCM 1610	1305	John de Bristoll	John de Bristol	char-offset:58	PERSON							Principal				
b678f5c3-7fea-4a01-bd9b-82fedb348386	HCM 2145	1309	John de Bromfeld	John de Bromfeld	char-offset:128	PERSON							Principal			clerks	
99e68e31-4c99-43fa-9e8f-a8fd3d0db701	HCM 2667	1305	John de Bromfeld	John de Bromfeld	char-offset:87	PERSON							Principal				
ecb532b5-d2b0-4a81-8cab-aaaf7593deb0	HCM 2719	1307	John de Bromfeld', clerk	John de Bromfeld	char-offset:27	PERSON							Principal				
6d7ababc-86ea-4fa4-9767-290911ad731e	HCM 564	1315/6	John de Brompton	John de Brompton	char-offset:1415	PERSON							Scribe		Witness		
439612a4-7fe7-4f5f-a84c-6607fa3c5033	HCM 2879	1317	John de Brugge	John de Brugge	char-offset:422	PERSON							Witness		Witness		
0fe6be2c-4810-419e-8fb5-28f4198f915b	HCM 405	1308	John	John de Bruneshop	char-offset:109	PERSON							Principal				de Bruneshop
8ee296a6-9a39-463e-ab95-e7f889c6cb7c	HCM 2876	1313	John de Catfeld	John de Catfeld	char-offset:432	PERSON							Scribe		Witness		
6a33e398-7f0c-42c6-a0fc-0fd1e3fa8ef2	HCM 758	1314	John de Catfeld	John de Catfeld	char-offset:803	PERSON							Witness		Witness	clerks of the diocese of Hereford	
398df3d5-fbba-4875-95eb-fabc38201f73	HCM 2720	1307	John de Clere	John de Clere	char-offset:110	PERSON							Principal				
21dda08b-0598-4768-b9a2-858188a5cbc1	HCM 670	1311	John de Clyntone	John de Clyntone	char-offset:537	PERSON							Witness		Witness		
442d0667-075e-4c0f-8ab7-c96603ba9f1e	HCM 3162	1306	John de Colonia	John de Colonia	char-offset:632	PERSON							Witness		Witness	clerks	
1b928f8a-52e9-46ab-98bb-2500e9dca409	HCM 2576	1305	John de Comberton	John de Comberton	char-offset:26	PERSON							Principal				
f25fb833-706b-441b-b546-77ee2afa9fac	HCM 2581	1305	John de Cumberton	John de Comberton	char-offset:62	PERSON							Principal				
05c103ca-4ed7-4b3b-b4d2-5ffcf1905b17	HCM 290	1312/3	John de Credeleye	John de Credeleye	char-offset:545	PERSON							Witness		Witness		
31a1237c-3edc-49a1-a426-882a6de27e4e	HCM 196	1316	John de Dudeleye	John de Dudeleye	char-offset:600	PERSON							Witness		Witness		
62bb41c2-949a-4c57-a529-698ac541fec3	HCM 680	1310	John de Grene	John de Grene	char-offset:331	PERSON							Witness		Witness		
741a816f-a366-405c-8145-1c04f167c850	HCM 559	1315/6	John de Holeford	John de Holeford	char-offset:620	PERSON							Witness		Witness		
1f91876c-91a7-414c-b651-4d497cc78fd3	HCM 1247	1315	John de Homptone	John de Homptone	char-offset:112	PERSON							Dead				
2df6e906-e53d-46ba-b64f-371e9059a043	HCM 1247	1315	John de Homptone	John de Homptone	char-offset:489	PERSON							Witness		Witness		
d8a9e9ac-cdc8-4ef4-812a-bd9fb092b170	HCM 1005	1317	John de Kemeseye	John de Kemeseye	char-offset:143	PERSON							Principal			treasurer of Hereford	
c7b9ea07-68ce-466a-9721-a16e8cf2ce7a	HCM 1024	1317	John de Kemeseye	John de Kemeseye	char-offset:70	PERSON							Executor			treasurer of Hereford	
af04638c-7224-49e6-96b5-4edb0e6f35c9	HCM 2159	1309	Sohn de Kemeseye	John de Kemeseye	char-offset:780	PERSON							Witness		Witness	treasurer in the aforesaid church of Hereford	
51ed9303-b75e-4bf5-a21b-af0b105ec2be	HCM 405	1308	John de Kemesinge	John de Kemesynge	char-offset:460	PERSON							Witness		Witness		
17e81a07-b993-4838-82cb-396f7f91de09	HCM 406	1308	John de Kemesing	John de Kemesynge	char-offset:273	PERSON							Witness		Witness		
dc534fe9-05fc-4c30-9299-50c066be9e28	HCM 608	1307	John de Kemesinge	John de Kemesynge	char-offset:2736	PERSON							Witness		Witness		
9d7935f5-34ee-4baf-8b3e-b9bb8dd7e003	HCM 1264	1306	John de la Barewe	John de la Barewe	char-offset:424	PERSON							Witness		Witness		
bcc8527f-8a85-456d-b8f4-38fdd30d5821	HCM 218	1311	John de La Barewe	John de la Barewe	char-offset:456	PERSON							Witness		Witness		
06ac5d86-292b-4e0d-8790-a163f19843b4	HCM 2713	1306	John de la Barew	John de la Barewe	char-offset:79	PERSON							Principal			bailiff of the dean and chapter of Hereford	
75ccbe74-2a84-431a-ad1a-94c6f126d5d9	HCM 608	1307	John de la Barewe	John de la Barewe	char-offset:2681	PERSON							Witness		Witness		
180bc37b-d16b-4932-a727-cca9cec44993	HCM 608	1307	John de la Berne	John de la Berne	char-offset:2718	PERSON							Witness		Witness		
2c338ba5-d018-4898-a11d-0ca35b6128f2	HCM 290	1312/3	John de la Felde	John de la Felde	char-offset:527	PERSON							Witness		Witness		
01467eae-0f9e-4984-aa4c-b5cbd7a7d71f	HCM 608	1307	John de la Felde	John de la Felde	char-offset:2628	PERSON							Witness		Witness	bailiff of the bishop of Herefor	
79271d46-ece7-4071-896a-aa964833f979	HCM 1065	1316/7	John de la Maudeleyne	John de la Maudeleyne	char-offset:134	PERSON							Principal				
2bb496fa-4733-41bc-9944-741b04754b4e	HCM 589	1311	John de la More	John de la More	char-offset:278	PERSON							Witness		Witness		
c03d41cc-4288-45e1-9c7c-afc9215b034a	HCM 2096	1315	the said chaplain and his successors	John de la Pounde	char-offset:2638	PERSON							Collective	Collective			John de la Pounde and his successors
3da3a6f0-29be-4f6c-95dd-7fb9a7e11143	HCM 203	1311	John de la Pounde	John de la Pounde	char-offset:295	PERSON							Nominative		Nominative		
cf8d8268-6473-48ce-afa1-6dc310e6c7d3	HCM 219	1317	John de la Sale	John de la Sale	char-offset:324	PERSON							Witness		Witness	Richard de Cruce	
26f0c8d8-8919-4907-b15c-5ee1436a12dc	HCM 119	1308	John de Ledeburi	John de Ledeburi	char-offset:596	PERSON							Witness		Witness	baker	
2996be67-680b-41ec-946e-5e282329ff76	HCM 1264	1306	John de Logwardyn	John de Logwardyn	char-offset:385	PERSON							Witness		Witness		
287dd38b-6169-476d-8208-0fea45ece005	HCM 219	1317	John de Luwel	John de Luwel	char-offset:412	PERSON							Witness		Witness		
c2404a62-de12-4df1-a43a-516c91b2c9fc	HCM 1489	1308	John de Maddeleye	John de Maddeleye	char-offset:867	PERSON							Witness		Witness		
f6d4bf9c-7a41-4330-9e17-171fd37949a1	HCM 2874	1312	John de Maddeley	John de Maddeleye	char-offset:444	PERSON							Witness		Witness	citizens	
69014c93-6233-4ddf-9430-6fd24a6dbc87	HCM 1752	1311/2	John de Retherwas	John de Retherwas	char-offset:78	PERSON							Principal			citizen of Hereford	
6da9dcd4-eb7d-46fb-852f-bf4ca01f82b0	HCM 2159	1309	John de Ros	John de Ross	char-offset:662	PERSON							Witness		Witness	archdeacon of Shropshire in the church of Hereford	John de Ross
be069559-adb6-49f8-a774-bebaf28e9d07	HCM 2995	circa 1317	John de Ros	John de Ross	char-offset:59	PERSON							Principal			clerk	
fd59a313-e24a-45f0-a18b-d05c9d1f2153	HCM 3008	1318-1324	John de Ros	John de Ross	char-offset:116	PERSON							Principal				
0215b08e-aa4a-4945-9557-cce386c64245	HCM 758	1314	John de Ros, archdeacon of Salop	John de Ross	char-offset:288	PERSON							Principal			archdeacon of Salop	aka John Ross
5bbb6adf-af21-4b96-b930-33bf83acf8a5	HCM 1754	1314	John de Sancto Briavello	John de Sancto Briavello	char-offset:142	PERSON							Principal			fellow-monk	
23def838-a065-4362-9ace-60a98fc840d1	HCM 2674	1310	J. de Sandale	John de Sandale	char-offset:448	PERSON							Scribe				John de Sandale?
a308d99b-a844-4c0e-9b4a-099afac7e65c	HCM 2879	1317	John de Sevenak	John de Sevenak	char-offset:68	PERSON							Principal				
f6aba73f-73d6-40fc-976b-a07d7a55d450	HCM 608	1307	John de Seuenak	John de Sevenak	char-offset:2700	PERSON							Witness		Witness		
025982c0-7e6c-4f14-9ac4-3624b919af3e	HCM 209	1316	John de Straddel	John de Straddel	char-offset:79	PERSON							Principal				
83c492bc-2e0f-40ac-bd83-02d3fcbe7682	HCM 2159	1309	John de Swenesfeld	John de Swinfield	char-offset:736	PERSON							Witness		Witness	precentor	
e3be7197-465a-4942-b5a3-5b793c4a0ab4	HCM 2595	1309/10	John de Swynefeld	John de Swinfield	char-offset:176	PERSON							Principal			precentor of Hereford	precentor of Hereford
16120686-0b9b-4a2d-9e54-b4275efbe29d	HCM 2597	1310	John de Whitteneye	John de Whitteneye	char-offset:265	PERSON							Principal			clerk & proctor for dean and chapter of Hereford	clerk & proctor for dean and chapter of Hereford
ff30e430-2309-4d56-96da-042372a4cf40	HCM 2721	1309	John de Wytteneye	John de Whitteneye	char-offset:279	PERSON							Scribe				
245760e2-d1a2-47db-a440-ae3e41f3d17f	HCM 2722	1310/11	John de Wytteney	John de Whitteneye	char-offset:267	PERSON							Scribe|Proxy				
cae5d438-e5de-4c81-a307-57361ee24ca6	HCM 207	1312	John de Wormbrugg	John de Wormbrugg	char-offset:633	PERSON							Scribe		Witness		
17b10e3d-7100-4f5d-8d23-f843293c9cd9	HCM 1264	1306	John de Wythynton	John de Wythynton	char-offset:404	PERSON							Witness		Witness		
8b6fd6dc-0b1f-4ad2-821d-aa791a3e74ef	HCM 2464	1317	John don’ le Graunt	John don’ le Graunt	char-offset:584	PERSON										Medipernor	Medipernor(?)
ac8c0136-e5be-47ca-86f4-2af0bbdbdc0a	HCM 174	1312	John Elys	John Elys	char-offset:477	PERSON							Witness		Witness		
7d8b02fc-eb52-4446-924c-2795cf6da312	HCM 383	1316	John Gille	John Gille	char-offset:664	PERSON							Witness		Witness		
88a82e2f-ad7f-49c8-9a52-0fa9ab2d6597	HCM 384	1315/6	John Gille	John Gille	char-offset:500	PERSON							Witness		Witness		
bf1d71ba-b209-4a32-9f59-a2a6368b9a50	HCM 1417	1305	John	John	char-offset:206	PERSON							Principal			archbishop of Canterbury	
665ac809-15bf-4caf-9118-968d921a2727	HCM 1657	1310/11	John	John	char-offset:159	PERSON							Principal			abbot	
6b49a1c7-5659-4b80-acd8-3190906b75c5	HCM 1658	1315/6	John	John	char-offset:106	PERSON							Principal			abbot	
937521a2-dc34-463e-b2a6-111a6d5b1e17	HCM 1682	1306/7	John	John	char-offset:65	PERSON							Principal			abbot	
85e21ed5-889b-42a0-9d5a-e4680e7be1e2	HCM 1683	1317/8	John	John	char-offset:64	PERSON							Principal			abbot	
9dd33041-f1aa-48f3-ba83-35b0ca1120f1	HCM 1746	1312	John	John	char-offset:64	PERSON							Principal			abbot	
28f3c4a1-56f5-4825-9c83-a97ff9a51eef	HCM 2096	1315	John	John	char-offset:54	PERSON							Principal			dean	
69bd9c4d-7709-4e3a-98be-0f7651892b87	HCM 218	1311	John	John	char-offset:68	PERSON							Principal				
2c65be39-7145-41ff-8dd8-7b027030ab21	HCM 3180	1312	John	John	char-offset:99	PERSON							Principal			dean	
2f0c55d7-725c-4552-9476-9c951a24d7a9	HCM 1417	1305	John Helle	John Helle	char-offset:561	PERSON							Witness		Witness	chaplains	
68da28e1-b335-4ae5-8846-1c80b1f3dddf	HCM 3001	1317/8	John Helle	John Helle	char-offset:1911	PERSON							Witness		Witness	vicar in the church of Hereford	
bb27b491-8421-4895-8265-41f65ed7722d	HCM 670	1311	John in the Felde	John in the Felde	char-offset:617	PERSON							Scribe				
6ce62cd7-d4dc-4cfe-9aec-221de283ef8b	HCM 678	1314	John Iwayn son of William de Broumia	John Iwayn son of William de Broumia	char-offset:72	PERSON							Principal				
23a229d7-3d90-446b-bf06-b0eb16a3f80e	HCM 1311	1314	John Iweyn	John Iweyn	char-offset:103	PERSON							Principal				
63bc40d3-529e-4f07-8840-5c8d9f923044	HCM 1313	1311	John Iweyn	John Iweyn	char-offset:163	PERSON							Principal				
b0fc3937-bf30-48f6-919d-212284cd3ceb	HCM 1523	1314	John Iweyn	John Iweyn	char-offset:176	PERSON							Principal				
617ecb15-45f3-473a-aecb-1b7e012aabf5	HCM 1529	1315	John Iweyn	John Iweyn	char-offset:94	PERSON							Principal				
89504f60-ac2d-49f1-b717-ab3ac7c50925	HCM 1768	1314	John Iweyn	John Iweyn	char-offset:189	PERSON							Principal				
e01218bd-162f-470a-98c0-580539cb405e	HCM 680	1310	John Iweyn	John Iweyn	char-offset:117	PERSON							Principal				
06142e5f-cf12-4231-a484-f5f848ec719a	HCM 681	1316/7	John Iwayn	John Iweyn	char-offset:128	PERSON							Principal				Clerk
b27af06f-c94f-4690-a893-5ec8d11404b6	HCM 287	1315/6	John le Beyr de Walinton	John le Beyr de Walinton	char-offset:444	PERSON							Witness		Witness		
aa51a009-219b-44a9-ae94-454c4d891fd6	HCM 1417	1305	John le Blak	John le Blak	char-offset:584	PERSON							Witness		Witness	laymen	
2e6fd91a-d3a1-4905-b61e-2efe1a84b4c6	HCM 119	1308	John le Bole	John le Bole	char-offset:676	PERSON							Scribe				
7f867162-3717-4ca9-afc6-1d04c2f83529	HCM 1264	1306	John le Bole	John le Bole	char-offset:443	PERSON							Scribe		Witness		
1011a6e8-c3d4-4d5f-a5a8-8f930c4273cf	HCM 1265	1306	John le Bole	John le Bole	char-offset:494	PERSON							Scribe		Witness		
126a74e7-9856-4bee-abe7-e64255678e3b	HCM 1281	1306	John de Bole	John le Bole	char-offset:447	PERSON							Scribe		Witness		
f4e11915-39b5-4269-b1ed-4fcdafa3d93e	HCM 2151	1309	John le Bretun, formerly bishop of Hereford	John le Bretun, formerly bishop of Hereford	char-offset:201	PERSON							Dead				
